,0,1
1144,11,HBBJCCHooJDDAAoJKooIEEKooIooxoGGoooo
1145,11,ooooooFooIJxFAAIJooGHICCoGHooKooxEEK
1146,11,oxCCJooDDoJooGAAJooGHIooooHIEEoooFFo
1147,11,ooGoooooGoIJAAGoIJFoBBxoFDDHoKEEEHoK
1148,11,FGHIBBFGHIJKFGAAJKoooxoooooooxEEEooo
1149,11,oBBBoxDDDEEKAAoJoKoooJFFGGHHooooIIoo
1150,11,oIBBoxHIoLooHAALoooJKDDxoJKFFoGGKooo
1151,11,oooBBBxooIDDAAoIoKHoEEEKHoooJLFFGGJL
1152,11,xooooIEooGHIEAAGHJCCFGoJooFDDooooooo
1153,11,ooooBBoCCoIJoAAoIJoDDoIooGHooxoGHFFF
1154,11,oxICCKooIDDKoAAJoKoooJEEoxGGoooooHHH
1155,11,GoHBBJGoHCCJGAAoIJooooIoDDooxoFFoooo
1156,11,oBBxoooDDoooAAJKooEEJKooHIJoooHIFFGG
1157,11,ooGBBoCCGHIKFAAHIKFooHJoDDooJooEEEJo
1158,11,oBBBoooooGHoAAoGHooooGCCoFDDoIoFEEEI
1159,11,FBBBooFooHIJAAoHIJCCoHoooGoooooGDDxo
1160,11,FoGBBJFoGoIJFAAHIJCCoHooooooxoEEEooo
1161,11,xoCCLMDDJoLMIoJAANIEEKoNxooKGGoHHooo
1162,11,ooGoBBEFGoHoEFAAHJCCCoIJooooIoooooox
1163,11,GxoCCxGooJoLGAAJKLoHEEKLoHIoooFFIooo
1164,11,ooooBBGCCoIJGAAoIJooHoIKooHDDKoEEFFK
1165,11,BBBCCoooooIJoAAoIJoDDHIoooGHEEooGFFo
1166,11,oooIBBoGHIoKoGHAAKFoHCCLFxooJLFEEoJo
1167,11,ooHIBBooHIooAAHoJKooCCJKGoooooGDDoxx
1168,11,ooooxoEooGIJEAAGIJoCCHooooFHDDooFooo
1169,11,oHooBBoHCCDDAAoIJKEEoIJKoooooxooGGoo
1170,11,BBCCJooooxJKoAAIoKooHIEEooHFFFooGGoo
1171,11,GBBoJoGCCoJKAAHoJKooHDDxoooIooFFFIoo
1172,11,ooGBBIoFGooIEFGAAIECCHoooooHDDoooooo
1173,11,ooEBBoooEFCCoAAFHIoooGHIoooGHJooDDoJ
1174,11,oooBBxDDoKLMAAoKLMJEEEFFJoooGGHHIIoo
1175,11,oFBBCCoFGDDDAAGHIJoooHIJoooHoKooEEoK
1176,11,GBBCCoGooHDDAAoHIKoooHIKooEEJKooFFJo
1177,11,HoBBooHoCCxLAAJooLIoJEELIFFKoooooKGG
1178,11,oBBIoooCCIJKoAAIJKDDHoooGoHoooGEEEox
1179,11,ooGBBoooGHCCAAGHoooFoHIJoFDDIJoEEooo
1180,11,oBBBooooCCIJooAAIJooGDDJooGHEEFFFHoo
1181,12,HBBCCOHJooNOIJAANoIJLMDDxKLMoooKFFGG
1182,12,oKBBCCxKoLEEAAoLMoJFFFMoJoooxoHHIIIo
1183,12,ooFoooDoFBBBDAAHIJDooHIJEoGHIKEoGCCK
1184,12,BBBCCMDDoLoMHAALoMHoKEEEIJKoooIJFFGG
1185,12,GBBCCKGoooJKGAAoJKHoIoDDHoIEEEooIFFF
1186,12,oIBBCCoIoJKoAAoJKoDDEELooFFFLooGGHHo
1187,12,HxCCCLHoooKLIAAoKoIoJDDxooJooMFFGGGM
1188,12,IBBCCxIoKooMAAKoLMxFFFLoJoooooJoGGHH
1189,12,oooooxGxDDLMGAAKLMGoJKEEHIJoooHIJFFF
1190,12,GBBCCCGooIDDGAAIoJHooooJHooooKEEFFFK
1191,12,FGooooFGBBCCAAHIJLooHIJLoDDIKLoEEEKo
1192,12,HJBBCCHJoKLoIAAKLoIoooooIoDDxoFFFGGo
1193,12,ooBBCCoooooIooAAoIooxEEIooGHFFooGHoo
1194,12,GoooooGoxCCoHoAAJoHDDDJoEEoIFFoooIoo
1195,12,BBCCMoDDoLMxAAoLoNKFFGGNKoooooKxIIJJ
1196,12,oIBBxxoIEEoLoIAAoLoJKFFFoJKGGGHHKooo
1197,12,GBBBCCGooIooGAAIoJHooIoJHoDDoKEEFFoK
1198,12,HJBBCCHJKDDDHoKAANIEELoNIooLMOFFGGMO
1199,12,HBBBxLHoIJoLAAIJKMDDEEKMoooooMoFFoxo
1200,12,HJBBCCHJoDDMIJAALMIEEELoIooKFFGGoKoo
1201,12,ooFHBBooFHoJoAAIoJoCCIooooGIoxooGEEE
1202,12,HBBKCCHoJKoMIoJAAMIoooLxIoEELoFFGGGo
1203,12,BBBooKooHCCKAAHIJLxEEIJLooFFoLoooxoo
1204,12,BBBooooGooCCoGAAoJoGxEEJoHoIoJoHoIFF
1205,12,JoCCCoJooLMxxAALMNEEFFoNKoGGooKHHIII
1206,12,oIBBCCoIoKxoAAoKLMoJEELMoJoooxoGGHHo
1207,12,ooHIBBooHIoKooHAAKCCDDoxGooJooGFFJoo
1208,12,oBBLCCxoKLEEJoKAAMJFFFoMoooooxHHIIIo
1209,12,CCCooNIDDooNIKxAANJKMEEEJLMoFFJLGGxo
1210,12,BBoooLIoxDDLIoAAoLIooKooJoxKFFJGGGHH
1211,12,JBBCCxJoooMNKAAoMNKLEEFFoLooGGHHxooo
1212,12,oooFoooEoFHIoEAAHIoxCCHIoooGDDoooGoo
1213,12,GBBBooGooIooHAAIooHoxIDDHooooJEEFFoJ
1214,12,JBBCCoJoLDDxJoLAANKFFMoNKooMGGHHIIIo
1215,12,HoIJBBHoIJKLHAAoKLoooxDDooxoooFFGGGo
1216,12,BBCCoLIooooLIKAAoLJKoDDDJKEEFFJGGHHH
1217,12,BBHCCxooHIJooAAIJKEEFFJKooooooooooox
1218,12,oFooIooFooIoAAooJoEGBBJoEGHCCCxoHooo
1219,12,xCCKooooJKDDAAJoLMIEEELMIoFFLNGGGxoN
1220,12,GHooooGHBBCCAAIoJLDDIoJLoEEoKLoFFoKo
1221,12,BBBoHIooGoHIAAGoHIoFoooooFCCDDoFoEEo
1222,12,GIBBCCGIooLMHJAALMHJoooooJKDDDEEKFFo
1223,12,FooIoxFCCIoJFGHAAJxGHoooooHEEEoooooo
1224,12,BBBJooooIJCCAAIooooDDDoKEEFFoKoooxox
1225,12,oBBBoKoooJoKAAoJoKHICCDDHIoEEEHFFFGG
1226,12,ooxKCCDDJKooooJAAMIEEoLMIoooLxIGGHHo
1227,12,ooIJooGoIJBBGoIAALHooooLHCCxKMoxFFKM
1228,12,oHBBCCoHoIJKAAoIJKGoDDJxGFFFooGooooo
1229,12,GoooooGBBBoIGoAAoICCDDoIEEoHFFoooHoo
1230,12,ooFHBBooFHooAAGIoJCCGIoJoEoIoKoEDDoK
1231,12,GooBBBGooJoKHAAJoKHICCoKxIooooEEEFFo
1232,12,BBBoIJoGooIJoGAAIJoGHCCooxHoooxFFooo
1233,12,BBBoGooEooGooEAAGooEooooooFCCCDDFooo
1234,12,BBJoooGIJCCCGIAAKLHIDDKLHooooMEEEoxM
1235,12,ooJBBxxIJoKMHIAAKMHEEFFFooooLoGGooLo
1236,12,ooxCCCHJooLoHJAALoIxoKEEIooKoMIFFGGM
1237,12,oxoCCCoDDDJKooAAJKoEEIFFoooIoLxoHHHL
1238,12,BBoCCCHoooLoHoAALoHxJKEEIoJKoMIxGGoM
1239,12,BBBCCKoooHJKoAAHJKxoGIEEooGIoooFFFoo
1240,12,FoIBBKFoIJoKFAAJooGxooooGHDDoxoHoooo
1241,12,FoGHBBFoGHJKFAAIJKCCoIoxooxIoooooooo
1242,12,oooooKoBBCCKAAooJKDDEEJoIFFFGGIooHHH
1243,12,oooIBBooHIooAAHIoJCCCDDJGoooooGEEEox
1244,12,GBBJKLGoIJKLAAIooLHoooooHoxxooHEEEFF
1245,12,oKBBBoxKDDxNIAAooNIoLFFNJoLMooJGGMHH
1246,12,oooxoooooGxIAAoGHIoFDDHIoFoooooFoEEo
1247,12,GBBKooGoIKCCGoIAALHoJDDLHoJooxFFFooo
1248,12,GBBCCCGoDDEEAAoJoKoooJoKHIoJoLHIFFFL
1249,12,BBooooJKCCDDJKAANOEELMNOooLMFFGGHHxo
1250,12,HJBBCCHJKooxIJKAAMIEEooMIoLFFFGGLooo
1251,12,GBBBooGoooJKHoAAJKHoxDDKooxIFFoooIoo
1252,12,FBBCCLFoHIJLAAHIJLGDDIKoGoooKoEEooKo
1253,12,xCCDDLoHooKLoHAAKooIJoEEoIJoooFFFoox
1254,12,BBCCCIoFooHIoFAAHIoFGoooooGDDDEEEooo
1255,12,ooooHIBBBoHIAAooHJoFoCCJoFoGoooDDGEE
1256,12,EFooHoEFooHIEFAAHIooGBBxooGooJDDDooJ
1257,12,BBBCCKoooIJKAAoIJoGHooJoGHDDEEoHoFFo
1258,12,FBBCCCFHooJKGHAAJKGooIJoGooIoxoooIEE
1259,12,xIoLooGIoLCCGJAAMoHJooMNHJKDDNEEKFFo
1260,12,oGBBxooGDDIoAAoHIooooHEEoooHoooxoooo
1261,12,ooooooBBxoIJAAooIJoGDDIoFGHoooFGHEEo
1262,12,HooJooHoIJBBHoIAAKoooooKooxxEEFFGGoo
1263,12,ooxoooooHxooAAHIooGDDIoJGooooJGEEFFJ
1264,12,xooooJGCCoIJGAAoIJDDHoIoooHEEExooooo
1265,12,oJBBCCoJKDDDIJKAALIEEFFLoooxHHoooooo
1266,12,oICCCLoIooKLxAAoKLooJDDDooJoEExoGGHH
1267,12,BBJooKHoJooKHAAooKIoCCDDIoooEEIFFGGG
1268,12,oFoBBBoFoIoKoAAIoKoGHCCLoGHoJLDDDoJx
1269,12,oEBBBHoEoGoHoAAGoIooFooIxoFDDIoooooo
1270,12,xooooJoxoDDJAAooIJGEEoIoGoHoIoGoHFFo
1271,12,GooIooGBBICCAAoIJLHoDDJLHoEEKLFFooKo
1272,12,GBBoxLGoJooLAAJoKLHDDoKoHIooooHIEExo
1273,12,GxCCCKGooooKHAAoJKHDDoJoooIEEExoIooo
1274,12,oHBBBKoHCCCKoHAAJKooIoJoGoIDDDGEEFFF
1275,12,BBooxooIooKooIAAKoDDJoEEooJFFLoxHHHL
1276,12,oFoooxoFoCCoAAooHIDDDoHIooGEEEooGooo
1277,12,FoBBBoFooHIJFAAHIJxGDDIooGoooooGEEoo
1278,12,ooxoCCGoooIJGAAoIJGoHDDKEEHooKFFFooK
1279,12,oxoHCCoooHIJooAAIJooxEEJoFFFooooGGoo
1280,12,ooxCCCIDDoLMIAAoLMIKEEEMJKoFFoJGGHHH
1281,12,ooGIBBooGIoLAAHoJLCCHoJoFoHxKoFEEoKo
1282,12,HxoxDDHJoooMIJoAAMIEEoLMooKoLoFFKGGG
1283,12,GHoBBxGHDDKLAAJoKLoIJEEEoIooooooxooo
1284,12,oIoBBBoICCDDAAooJKEEEoJKoFFGGLoooHHL
1285,12,oHBBBooHJoLoAAJKLooIoKCCoIxooMxFFGGM
1286,12,oooooKCCCooKGxAAoKGoIJDDHoIJooHEEFFo
1287,12,IBBCCMIDDoLMAAooLMxKooooJKFFGGJKoHHH
1288,12,ooxKCCoooKoLIoAAoLIxEEoMJoFFoMJGGHHH
1289,12,ooCCoMoooKLMxAAKLMJDDDEEJoFFGGHHIIoo
1290,12,KBBCCoKxEEMoKAALMoxooLGGoHHIIooJJJoo
1291,12,IooxCCIoooLMJoAALMJDDKEEFFoKooGGoxoo
1292,12,oBBBIJoxDDIJooAAIJEEoHoooGoHoooGoFFF
1293,12,BBoHxooooHIJAAoHIJGDDEEKGoFFoKGooooo
1294,12,HBBCCoHooIDDAAoIJooooIJooEEEKooxGGKo
1295,12,ooxoooooICCCAAIJoooDDJEExGGJoKooHHoK
1296,12,FoIBBBFoIJKoGAAJKLGHCCCLoHooooDDoEEE
1297,12,JBBCCCJoLoDDAALooMKEEFFMKooooxHHIIoo
1298,12,BBooJKGoooJKGAAoJKGICCCoHIDDDoHIEEFF
1299,12,xCCooKDDEEoKooIAAKooIJooFFFJGGoooHHH
1300,12,BBCCIJoooGIJAAoGoJoooHoooooHDDoEEFFF
1301,12,GHBBCCGHIDDLAAIJKLoEEJKLoooJxooooooo
1302,12,BBCCoJoGDDDJoGAAIJEEHoIoooHoFFooHooo
1303,12,oooBBoCCCoJoGAAoJoGxEEJoHoIoooHoIFFo
1304,12,BBBoKxxJooKLIJoAALIJEEFFGGGoooHHHooo
1305,12,oooooxoGoCCooGAAIJoxEEIJoooHFFoooHoo
1306,12,oxCCJKooGIJKAAGIJoooHxooooHoEEooFFFo
1307,12,oooooJBBCCoJAAoIoJHooIDDHEEEFFoGGGoo
1308,12,ooooJKoooHJKxAAHJKoFoICCEFGIooEFGDDo
1309,12,oGBBxooGoIoKAAoIJKoHDDJoFHooooFHEEEo
1310,12,BBoJCCDDoJKLAAoJKLIEEEKoIFFFoxIoHHoo
1311,12,BBoooKCCCooKAAoooKHIDDEEHIJFFFHIJGGG
1312,12,ooKLBBIoKLoMIAAooMJCCDDoJooxFFGGGHHo
1313,12,oxoICCDDDIJKGoAAJKGoEEoLHFFFoLHooooL
1314,12,oBBCCoooKDDxAAKLMNoFFLMNGGGxoNoIIIJJ
1315,12,BBCCCKoxooJKAAooJoHIEEFFHIooooHGGooo
1316,12,xCCDDoooEEEooAAoKooxGGKoooIJHHooIJoo
1317,12,ooooHIoBBBHIoAAFHIoCCFooooEGDDooEGoo
1318,12,BBCCMNDDoKMNAAoKooIEELFFIoJLooGGJHHo
1319,12,GoHBBBGoHICCAAHIJLoDDoJLoooxKLoFFoKo
1320,12,ooJBBBoIJxLMoIAALMxooKEEHFFKooHGGGoo
1321,12,BBCCoJoDDDxJAAHIoJooHIooFFFooooooGGG
1322,12,oxoooxFoooLMFHAALMFHJKDDGIJKooGIJEEE
1323,12,FBBBJoFHCCJoGHAAKoGoooKoGooIDDEEEIoo
1324,12,oBBCCoooDDDxAAJoKLIoJoKLIFFooLIGGHHH
1325,12,ooHBBBooHIKoAAoIKLGCCDDLGooJooEEEJox
1326,12,oooooooooooHAAoooHBBCCoHoGoDDDoGEEFF
1327,12,GooIBBGooIJKGoAAJKCCooJLHoDDDLHEEFFL
1328,12,xoKooMHoKCCMHAALoMIxoLEEIJFFoooJooGG
1329,12,xoICCxHoIJooHAAJooHoEEEoFFFoKoGGooKo
1330,12,EBBJCCEGHJoKFGHAAKFGDDoLFoIooLooIooo
1331,12,xHCCDDoHooJKoAAoJKxoIoFFooIooLGGGooL
1332,12,IoJBBxIoJKooIAAKooDDEEooFFGGGoHHHooo
1333,12,BBooKoHCCoKoHAAoKoHIJDDoxIJooooxGGoo
1334,12,xGCCJxFGoIJKFAAIoKooHooKooHEEEoooooo
1335,12,oIBBoLoICCCLAAooKLHDDxKoHoJFFFxoJooo
1336,12,oJBBCCxJoKoLIAAKoLIEEEoMFFoooMGGHHoo
1337,12,BBxooooooJDDAAIJoKHoIEEKHooooLFFGGGL
1338,12,oooooIooFxoIooFAAJooGCCJooGHDDoEEHoo
1339,12,ooxCCKDDooJKAAooJoHoEEJoHFFIGGHooIoo
1340,12,oHBBBxoHxKLoAAJKLoGIJEEMGIoooMFFFooM
1341,12,oBBICCoHoIJKoHAAJKDDooxoooooooFFGGoo
1342,12,xoCCCoIooooMIAAKoMJDDKEEJxGGLoHHHoLo
1343,12,oEFHoooEFHBBoEAAIJooGoIJooGCCoDDDooo
1344,12,BBoooLHICCCLHIAAKLoDDxKoxoJoGGooJooo
1345,12,BBoJKoHooJKLHAAJoLooICCCxoIoooxFFGGo
1346,12,oHoooLoHBBBLoAAJKoCCIJKoGoIDDxGoxooo
1347,12,ooooooooJBBxAAJKLoIDDKLoIEExLoGGoHHo
1348,12,ooBBoLoCCIKLoAAIKLDDHJooGoHJooGEEFFF
1349,12,ooGBBBooGHCCAAGHIooFDDIooFooJoEEooJo
1350,12,IBBBooICCCoxAAoooLJoEEoLJoxKGGHHHKoo
1351,12,JBBxooJxEEooAALMooKoLMFFKGGooNHHIIIN
1352,12,oxCCCKoDDIoKoAAIooooHEEEooHoJLFFGGJL
1353,12,JBBBCCJooLDDKAALoMKoEEoMKoFFoxHHIIoo
1354,12,HBBBooHCCCoKAAIooKoxIEEKoxoJGGoooJoo
1355,12,FoIBBBFoIJoLGAAJKLGHCCKMoHoooMDDDoxM
1356,12,ooxooxFGIoooFGIAAKFHDDDKoHoJEEoooJoo
1357,12,ooKBBxIoKoLMIAAoLMoxEEEoJFFoooJGGHHH
1358,12,GHBBoLGHoKoLGAAKoMoICCoMoIJoooDDJoxx
1359,12,oxoCCCHxEEMNHAALMNHooLFFIJKooOIJKGGO
1360,12,GBBCCoGDDIEEAAoIJLHoFFJLHoooKLooooKo
1361,12,oIBBBLoIoJKLGAAJKLGoooooHoCCxoHEEFFF
1362,12,GIBBCCGIoJKLGAAJKLHoxEEoHoooooFFoooo
1363,12,ooHBBBooHIoooAAIooxooIDDEEFFJoooGGJo
1364,12,xoICCoDDIoJxoHAAJKoHoooKoHFFFoGGGooo
1365,12,ooooxKFooIJKFAAIJKoGHCCCoGHooooDDDEE
1366,12,HBBBoLHoIoKLAAIoKLooICCooDDJxooxoJGG
1367,12,HooooLHBBoKLAAIoKMooICCMoDDJoMxFFJGG
1368,12,oBBCCooDDJoooAAJKooHEEKooHIFFxoHIooo
1369,12,oBBxDDoEEooLoAAoKLoxGGKLooJHHHooJoII
1370,12,IJBBCCIJoDDooJAAKLEEFFKLooooxoooooHH
1371,12,xooxDDHoooJKHAAoJKEEIooKooIFFFGGGooo
1372,12,IBBBxoIDDDKoAAoJKoEEoJFFoooooLGGHHoL
1373,12,FBBBxJFHoooJGHAAoJGDDIoooooIEEoooooo
1374,12,GBBCCoGooIDDGAAIJLoxoIJLoHooKMoHFFKM
1375,12,JxooCCJoDDxMJoAAoMooKFFMGGKLHHIIILoo
1376,12,BBBCCLoHooKLoHAAKLooIJDDGoIJooGEExoo
1377,12,oBBoCCoDDoxLoIAAKLoIooKooIJFFxHHJooo
1378,12,HBBoLoHooxLoIAAKooIooKDDIoJEExGGJooo
1379,12,ooxCCKooDDJKooAAJKEEoIJooHoIoooHFFGG
1380,12,ooBBBJooCCIJoAAHIJoDDHxoooGHFFooGooo
1381,12,ooHIBBGoHIKLGAAJKLxDDJoxoFFooooooooo
1382,12,IBBBCCIDDEEEAAJKoLFFJKoLoooooxoHHooo
1383,12,ooBBJoooxoJoAAHIJoooHIDDGoooooGEEFFo
1384,12,BBBHoICCCHoIAAGoooFoGoooFDDEEooooooo
1385,12,GoIBBxGoIJoLHAAJoLHxoEELFFooKoooooKo
1386,12,ooHBBJooHCCJoAAoIJooooIooDDDEEooFFGG
1387,12,BBoICCDDoIJKAAoIJKHEEEoLHoFFoLHGGGoo
1388,12,ooxooJoooooJooHAAJCCHIooGooIDDGEEEFF
1389,12,ooBBoooxooJKoHAAJKoHDDoKoooIEEoxoIGG
1390,12,BBooooGHooxKGHAAJKoHIoJoxoIEEEFFFooo
1391,12,JBBCCMJDDxLMAAooLMoKFFGGoKoHHHIIIooo
1392,12,HBBBoKHoICCKAAIJoKooIJoooDDoEEoFFoGG
1393,12,ooHBBoCCHDDLGAAoJLGoEEJooooIKoFFFIKo
1394,12,ooKBBxxoKLMNJAALMNJEEFFNGGooooooHHII
1395,12,IoBBCCIDDEEEAAoJKLFFoJKLoooJoxooHHoo
1396,12,oBBoCCooHoKLAAHoKLooIDDoooIJoxxGGJoo
1397,12,HBBBJoHCCoJoAAIoJoooIDDoEEEoooFFGGoo
1398,12,HJBBCCHJDDEEAAooKLIoooKLIoooxoGGGooo
1399,12,ooooJoBBooJKGAAoJKGHICCoxHIooooxFFoo
1400,12,oHCCoKoHDDoKxAAJoKGooJEEGoIoooGoIFFF
1401,12,ooHBBoooHCCxoAAIKLoEEIKLFFFJKLoooJGG
1402,12,BBoooMIxDDLMIAAKLMJooKEEJFFFooGGGHHo
1403,12,oooIxoooxIKLAAHJKLoGHJDDFGoooMFGEEoM
1404,12,GBBBooGoIJCCAAIJLooooKLooHoKxooHEEFF
1405,12,HBBBooHCCCJLHAAIJLoooIDDEEoIKoFFGGKo
1406,12,BBCCLooxKoLMAAKooMIJEEFFIJooooxHHooo
1407,12,oBBooJCCDDoJAAHIoJooHIEEooHooooFFGGo
1408,12,ooIBBKooICCKooAAoKoooJDDEEEJFFoGGGHH
1409,12,xoCCoooDDKEEAAJKooooJKFFoxHHoLoIIooL
1410,12,xooCCCxEEJoKoAAJoKooIFFKoHIooooHIGGo
1411,12,FHBBBoFHCCDDAAIJKLGoIJKLGoooxLoooooo
1412,12,IooKBBICCKDDIJAALooJEELoooxGGoHHoooo
1413,12,EBBBoJECCCIJAAGHIJFoGHDDFooHoooooooo
1414,12,oBBooxoDDEEJooHAAJooHFFoooHIGGoooIoo
1415,12,ooBBLooxoKLMAAoKLMIJDDEEIJoFFoxHHooo
1416,12,BBCCCooooxEEAAoLoMJFFLxMJoKHHoIIKooo
1417,12,FoIBBLFoICCLGAAJoMGHoJKMGHDDKMEEoooo
1418,12,GBBBJoGoooJKHoAAJKHCCDDooooIEEFFoIoo
1419,12,BBCCJoooooJKoAAIJKooHIDDooHEEExoGGGo
1420,12,EoFBBBEoFGHoEAAGHooooGCCDDoooIoooooI
1421,12,BBoooxHDDDLoHIAALMHIEELMFFJKooooJKGG
1422,12,HoBBoxHDDDoLIJAAoLIJoKoooJoKEEFFGGoo
1423,12,GIBBCCGIoDDLAAoJKLoooJKoHooJxoHFFFoo
1424,12,BBCCJxGEEoJKGAAoJKooHIoKooHIFFoooooo
1425,12,oBBoxLoDDoKLoHAAKLoHIJooooIJEEoFFFGG
1426,12,HBBxooHoIDDDAAIooJoEEooJFFFooJooooGG
1427,12,GHBBKLGHoJKLGAAJooooICCCooIooxEEEoox
1428,12,BBooxoFooJLoFAAJLoFooKDDGHIKoMGHIEEM
1429,12,GoxoooGIJooLHIJAALHCCKoLoooKDDxoFFoo
1430,12,ooooooooooJxAAooJKxGDDJKoGHIEEFFHIoo
1431,12,ooIBBBooICCKAAIooKHoDDxLHFFJoLGGoJoo
1432,12,BBHoJooGHoJxoGHAAKoxoIoKoooIEEoFFooo
1433,12,HBBBJoHCCCJKAAoIJKoooIoooDDEEooFFGGo
1434,12,GBBBxoGDDoJKAAIoJKoHIEEooHooooooxooo
1435,12,BBCCCJDDDoIJAAHoIoGoHEEoGFFooooooooo
1436,12,oFBBoIoFGCCIAAGHooooGHooDDDooooEEooo
1437,12,oxoICCoGoIDDoGAAJKEEHoJKooHooLooxooL
1438,12,BBCCLMoDDoLMIAAKLMIoJKEEooJxoooxHHoo
1439,12,oGHIBBFGHIooFGAAJKCCooJKooooxoooooox
1440,12,BBCCJKDDDoJKHAAoJoHoIoooooIEEooFFGGo
1441,12,oGBBLoEGoJLoEAAJooFooKCCFHIKoMFHIDDM
1442,12,ooGBBJooGHIJoAAHIKooooIKoFoCCooFDDEE
1443,12,ooGooJooGooJAAHooKEFHBBKEFoICCEDDIoo
1444,12,oBBBoooCCCJoAAHIJoooHIDDoEEIoKFFGGoK
1445,12,HBBBxLHoDDKLAAoJKLoooJoooIoEEooIFFGG
1446,12,oxCCKooDDJKooAAJooooIJEExoIGGLooHHoL
1447,12,HBBBoLHoCCKLIoAAKLIoDDoooxoJFFoooJGG
1448,12,oHxooKoHCCoKAAIooKGoIDDoGEEoJoFFooJo
1449,13,IBBCCCIoDDEEJAALoMJoKLoMJoKLoxGGKHHo
1450,13,HJBBCCHJoLooHAALMNIKDDMNIKoooooKxFFx
1451,13,BBCCCLIooooLIoKAALJoKDDDJoEEFFJGGGHH
1452,13,BBBCCLIDDDoLIKAAoLIKooooJKEEFFJGGHHH
1453,13,BBCCMoDDDLMxAAKLoNIJKFFNIJoooNIJGGxo
1454,13,oIBBBooIoooxoIAAJKDDEEJKHFFGGGHooooo
1455,13,oGBBCCoGoHIJAAoHIJFDDDEEFoooooFooooo
1456,13,HBBBxoHDDJKoAAIJKoooIEEEooooooFFFxoo
1457,13,xCCoIxoEEoIJooHAAJFFHGGGooHooooooooo
1458,13,IKoooNIKBBMNJAAoMNJoLCCCDDLoEEoxGGxo
1459,13,JKBBCCJKooLxJAAoLMEEFFFMoGGGHHooooII
1460,13,oooooKBBCCCKHAAoJKHoooJoIoDDEEIoFFGG
1461,13,HBBCCCHJooMoIJAAMoIoKLDDxoKLoNoxGGoN
1462,13,oHoBBooHoCCooIAALoGIDDLoGxJKLoGoJKFF
1463,13,IBBCCCIooKoLAAoKoLooxEEMJoFFoMJGGGHH
1464,13,BBooooooxJooAAIJooHoIKDDHEEKoLFFGGGL
1465,13,oooooxCCoIooAAoIoJDDEEEJHFFGGGHooooo
1466,13,IBBoxLIDDooLIAAooLJoKEEEJoKFFFGGKoHH
1467,13,BBCCoKooJooKAAJooKIDDEEEIooFFFIGGGHH
1468,13,GIBBCCGIoLMNHAALMNHooLoxHJKoxOoJKFFO
1469,13,oBBxoooGooxooGAAIoEEHoIoooHFFFoooooo
1470,13,ooooooooIBBxAAIJLMHDDJLMHooKoMEExKGG
1471,13,oxCCoKoooJoKAAIJoKoHIDDDoHEEFFoHooGG
1472,13,BBBIoJoooIoJAAGIoooxGDDoooHoooooHEEx
1473,13,FooJooFBBJCCAAIJKMGxIoKMGHooLooHEELo
1474,13,HooBBBHooKCCHAAKoLIDDEELIoJoFFGGJooo
1475,13,oFBBBooFooHIAAooHIoxDDHIoooGoooooGEE
1476,13,BBooxLDDEEKLoIAAKLoIoFFooJoGGGoJoHHH
1477,13,xoCCoooDDDoKAAoJoKHEEJoxHoIJoLHoIGGL
1478,13,BBoxDDJooLooJAALMNKxFFMNKoGGooKHHHII
1479,13,ooIBBKCCIJoKGAAJoLGHDDoLGHoooLEExooo
1480,13,IJBBCCIJDDEEAAKoooFFKoLoGGHHLooooooo
1481,13,oBBCCNDDEEMNAAKLMooJKLMooJxxoooJHHII
1482,13,BBBoJKoxIoJKAAIoooGHDDEEGHooooGFFFoo
1483,13,xCCDDMHIooLMHIAALMoJKoEEoJKoooFFFxoo
1484,13,HBBKLoHxJKLoAAJooooIDDEEoIoooMFFGGoM
1485,13,oBBBCCDDJooLoIJAALoIEEELoxxKoooooKHH
1486,13,KBBBoNKCCDDNKoAAMoEEELMooFFLGGHHIIxo
1487,13,BBBoHIooGoHIAAGooJFCCDDJFoxooJoooooo
1488,13,BBKooxHoKoMNHAAoMNHoLDDDIJLoEEIJFFxo
1489,13,oxLCCCoKLDDDIKAAMNIKEEMNJooFFOJGGHHO
1490,13,oxoCCCooooJoAAoIJoHDDIEEHooooKHoxGGK
1491,13,oFBBoIoFGHoIAAGHooooGxDDEEEooooooooo
1492,13,oooJBBCCoJDDAAoJKLIEEEKLIooooMxGGHHM
1493,13,FGBBCCFGoDDLFHAAJLoHooJooHoIKoEEEIKo
1494,13,BBBoooGHCCCoGHAAKoGIJoKooIJDDDEEFFFo
1495,13,xoCCoIFooHoIFAAHoJFDDHoJooGEEJooGooo
1496,13,oGBBxooGHIJoAAHIJooooIDDooooooEExooo
1497,13,oooooLBBBCCLFAAJKoFoIJKoGHIJooGHIDDx
1498,13,EoooooEooGoxEAAGoHCCFGoHooFDDDoooooo
1499,13,ooooJoBBoHJKFAAHJKFCCDDKGooIEEGooIoo
1500,13,BBBJxoGooJKLGoAAKLHoIDDoHoIoooEEExoo
1501,13,HoooooHoKBBMAAKoLMIJCCLoIJoxEEFFFGGo
1502,13,IooKBBICCKoLIoJAALoxJEEMooxooMGGHHoM
1503,13,xoooooHooJCCHAAJLoDDIKLoooIKEEoxGGGo
1504,13,oIBBCCoIJDDDAAJooLEEJFFLHooKoMHGGKoM
1505,13,ooBBBoooooHIAAooHICCDDHooGEEFFoGoooo
1506,13,FHBBCCFHoJKoFAAJKLGoIJxLGoIooMooIEEM
